trigram,frequency,trigrams
"('restaurants', 'beautiful', 'scenic')",1,restaurants beautiful scenic
"('beautiful', 'scenic', 'pool')",1,beautiful scenic pool
"('scenic', 'pool', 'comfort')",1,scenic pool comfort
"('comfort', 'room', 'best')",1,comfort room best
"('cacti', 'sheer', 'comfort')",1,cacti sheer comfort
"('room', 'best', 'spa')",1,room best spa
"('best', 'spa', 'town')",1,best spa town
"('spa', 'town', 'underground')",1,spa town underground
"('town', 'underground', 'four')",1,town underground four
"('underground', 'four', 'small')",1,underground four small
"('four', 'small', 'pools')",1,four small pools
"('small', 'pools', 'three')",1,small pools three
"('pools', 'three', 'types')",1,pools three types
"('three', 'types', 'sauna')",1,three types sauna
"('types', 'sauna', 'romeo')",1,types sauna romeo
"('helpful', 'staff', 'nice')",1,helpful staff nice
"('extremely', 'helpful', 'staff')",1,extremely helpful staff
"('naples', 'extremely', 'helpful')",1,naples extremely helpful
"('stay', 'naples', 'extremely')",1,stay naples extremely
"('comfort', 'public', 'places')",1,comfort public places
"('public', 'places', 'dream')",1,public places dream
"('places', 'dream', 'hotel')",1,places dream hotel
"('dream', 'hotel', 'rate')",1,dream hotel rate
"('hotel', 'rate', 'service')",1,hotel rate service
"('rate', 'service', 'wonderful')",1,rate service wonderful
"('service', 'wonderful', 'staff')",1,service wonderful staff
"('wonderful', 'staff', 'friendly')",1,wonderful staff friendly
"('friendly', 'helpful', 'way')",1,friendly helpful way
"('helpful', 'way', 'could')",1,helpful way could
"('way', 'could', 'help')",1,way could help
"('could', 'help', 'rooms')",1,could help rooms
"('help', 'rooms', 'hotel')",1,help rooms hotel
"('rooms', 'hotel', 'clean')",1,rooms hotel clean
"('hotel', 'clean', 'welcome')",1,hotel clean welcome
"('clean', 'welcome', 'chocolates')",1,clean welcome chocolates
"('welcome', 'chocolates', 'delicious')",1,welcome chocolates delicious
"('chocolates', 'delicious', 'thank')",1,chocolates delicious thank
"('delicious', 'thank', 'enjoyable')",1,delicious thank enjoyable
"('thank', 'enjoyable', 'stay')",1,thank enjoyable stay
"('enjoyable', 'stay', 'naples')",1,enjoyable stay naples
"('sauna', 'romeo', 'dream')",1,sauna romeo dream
"('romeo', 'dream', 'great')",1,romeo dream great
"('dream', 'great', 'design')",1,dream great design
"('friendly', 'would', 'come')",1,friendly would come
"('come', 'naples', 'stay')",1,come naples stay
"('naples', 'stay', 'special')",1,naples stay special
"('stay', 'special', 'place')",1,stay special place
"('special', 'place', 'visited')",1,special place visited
"('place', 'visited', 'naples')",1,place visited naples
"('visited', 'naples', 'many')",1,visited naples many
"('naples', 'many', 'times')",1,naples many times
"('many', 'times', 'cruise')",1,many times cruise
"('times', 'cruise', 'ships')",1,times cruise ships
"('cruise', 'ships', 'first')",1,cruise ships first
"('ships', 'first', 'hotel')",1,ships first hotel
"('first', 'hotel', 'stay')",1,first hotel stay
"('stay', 'hotel', 'excellent')",1,stay hotel excellent
"('hotel', 'excellent', 'location')",1,hotel excellent location
"('excellent', 'location', 'room')",1,excellent location room
"('location', 'room', 'spacious')",1,location room spacious
"('room', 'spacious', 'fantastic')",1,room spacious fantastic
"('spacious', 'fantastic', 'view')",1,spacious fantastic view
"('fantastic', 'view', 'port')",1,fantastic view port
"('view', 'port', 'mount')",1,view port mount
"('port', 'mount', 'vesuvius')",1,port mount vesuvius
"('would', 'come', 'naples')",1,would come naples
"('knowledgeable', 'friendly', 'would')",1,knowledgeable friendly would
"('great', 'design', 'throughout')",1,great design throughout
"('helpful', 'knowledgeable', 'friendly')",1,helpful knowledgeable friendly
"('design', 'throughout', 'wonderful')",1,design throughout wonderful
"('throughout', 'wonderful', 'common')",1,throughout wonderful common
"('wonderful', 'common', 'spaces')",1,wonderful common spaces
"('common', 'spaces', 'great')",1,common spaces great
"('spaces', 'great', 'restaurants')",1,spaces great restaurants
"('great', 'restaurants', 'awesome')",1,great restaurants awesome
"('restaurants', 'awesome', 'spa')",1,restaurants awesome spa
"('awesome', 'spa', 'superb')",1,awesome spa superb
"('spa', 'superb', 'location')",1,spa superb location
"('superb', 'location', 'loved')",1,superb location loved
"('location', 'loved', 'watching')",1,location loved watching
"('loved', 'watching', 'busy')",1,loved watching busy
"('watching', 'busy', 'harbor')",1,watching busy harbor
"('busy', 'harbor', 'naples')",1,busy harbor naples
"('harbor', 'naples', 'rooftop')",1,harbor naples rooftop
"('naples', 'rooftop', 'restaurant')",1,naples rooftop restaurant
"('rooftop', 'restaurant', 'room')",1,rooftop restaurant room
"('restaurant', 'room', 'staff')",1,restaurant room staff
"('room', 'staff', 'gracious')",1,room staff gracious
"('staff', 'gracious', 'helpful')",1,staff gracious helpful
"('gracious', 'helpful', 'knowledgeable')",1,gracious helpful knowledgeable
"('sheer', 'comfort', 'public')",1,sheer comfort public
"('ubiquitous', 'cacti', 'sheer')",1,ubiquitous cacti sheer
"('vesuvius', 'breakfast', 'delicious')",1,vesuvius breakfast delicious
"('rome', 'departure', 'loved')",1,rome departure loved
"('room', 'noticed', 'called')",1,room noticed called
"('noticed', 'called', 'hotel')",1,noticed called hotel
"('called', 'hotel', 'staff')",1,called hotel staff
"('hotel', 'staff', 'accommodating')",1,hotel staff accommodating
"('staff', 'accommodating', 'made')",1,staff accommodating made
"('accommodating', 'made', 'arrangements')",1,accommodating made arrangements
"('made', 'arrangements', 'get')",1,made arrangements get
"('arrangements', 'get', 'passport')",1,arrangements get passport
"('get', 'passport', 'rome')",1,get passport rome
"('passport', 'rome', 'departure')",1,passport rome departure
"('departure', 'loved', 'magic')",1,departure loved magic
"('lava', 'ubiquitous', 'cacti')",1,lava ubiquitous cacti
"('loved', 'magic', 'hotel')",1,loved magic hotel
"('magic', 'hotel', 'art')",1,magic hotel art
"('hotel', 'art', 'pieces')",1,hotel art pieces
"('art', 'pieces', 'dotted')",1,art pieces dotted
"('pieces', 'dotted', 'fascinating')",1,pieces dotted fascinating
"('dotted', 'fascinating', 'every')",1,dotted fascinating every
"('fascinating', 'every', 'time')",1,fascinating every time
"('every', 'time', 'walk')",1,every time walk
"('time', 'walk', 'past')",1,time walk past
"('walk', 'past', 'one')",1,walk past one
"('hotel', 'room', 'noticed')",1,hotel room noticed
"('safe', 'hotel', 'room')",1,safe hotel room
"('passports', 'safe', 'hotel')",1,passports safe hotel
"('left', 'passports', 'safe')",1,left passports safe
"('food', 'highly', 'recommended')",1,food highly recommended
"('highly', 'recommended', 'degrees')",1,highly recommended degrees
"('recommended', 'degrees', 'egg')",1,recommended degrees egg
"('degrees', 'egg', 'wow')",1,degrees egg wow
"('egg', 'wow', 'fantastic')",1,egg wow fantastic
"('wow', 'fantastic', 'service')",1,wow fantastic service
"('fantastic', 'service', 'exceptional')",1,fantastic service exceptional
"('service', 'exceptional', 'hotel')",1,service exceptional hotel
"('exceptional', 'hotel', 'return')",1,exceptional hotel return
"('hotel', 'return', 'although')",1,hotel return although
"('return', 'although', 'napoli')",1,return although napoli
"('although', 'napoli', 'city')",1,although napoli city
"('napoli', 'city', 'described')",1,napoli city described
"('city', 'described', 'gritty')",1,city described gritty
"('described', 'gritty', 'somewhat')",1,described gritty somewhat
"('gritty', 'somewhat', 'dirty')",1,gritty somewhat dirty
"('somewhat', 'dirty', 'hotel')",1,somewhat dirty hotel
"('dirty', 'hotel', 'impeccable')",1,dirty hotel impeccable
"('hotel', 'impeccable', 'also')",1,hotel impeccable also
"('impeccable', 'also', 'left')",1,impeccable also left
"('also', 'left', 'passports')",1,also left passports
"('past', 'one', 'want')",1,past one want
"('one', 'want', 'look')",1,one want look
"('want', 'look', 'staff')",1,want look staff
"('well', 'thought', 'naples')",1,well thought naples
"('naples', 'extraordinary', 'vibrant')",1,naples extraordinary vibrant
"('extraordinary', 'vibrant', 'contradictory')",1,extraordinary vibrant contradictory
"('vibrant', 'contradictory', 'life')",1,vibrant contradictory life
"('contradictory', 'life', 'enhancing')",1,contradictory life enhancing
"('life', 'enhancing', 'city')",1,life enhancing city
"('enhancing', 'city', 'first')",1,enhancing city first
"('city', 'first', 'pull')",1,city first pull
"('first', 'pull', 'away')",1,first pull away
"('pull', 'away', 'fabulous')",1,pull away fabulous
"('away', 'fabulous', 'hotel')",1,away fabulous hotel
"('fabulous', 'hotel', 'even')",1,fabulous hotel even
"('hotel', 'even', 'started')",1,hotel even started
"('even', 'started', 'wonderful')",1,even started wonderful
"('started', 'wonderful', 'food')",1,started wonderful food
"('wonderful', 'food', 'yet')",1,wonderful food yet
"('food', 'yet', 'lights')",1,food yet lights
"('yet', 'lights', 'glass')",1,yet lights glass
"('lights', 'glass', 'vases')",1,lights glass vases
"('glass', 'vases', 'made')",1,glass vases made
"('vases', 'made', 'lava')",1,vases made lava
"('made', 'lava', 'ubiquitous')",1,made lava ubiquitous
"('thought', 'naples', 'extraordinary')",1,thought naples extraordinary
"('comfortable', 'well', 'thought')",1,comfortable well thought
"('look', 'staff', 'extremely')",1,look staff extremely
"('unbelievably', 'comfortable', 'well')",1,unbelievably comfortable well
"('staff', 'extremely', 'warm')",1,staff extremely warm
"('extremely', 'warm', 'welcoming')",1,extremely warm welcoming
"('warm', 'welcoming', 'always')",1,warm welcoming always
"('welcoming', 'always', 'helpful')",1,welcoming always helpful
"('always', 'helpful', 'nothing')",1,always helpful nothing
"('helpful', 'nothing', 'lack')",1,helpful nothing lack
"('nothing', 'lack', 'manageress')",1,nothing lack manageress
"('lack', 'manageress', 'gaia')",1,lack manageress gaia
"('manageress', 'gaia', 'utterly')",1,manageress gaia utterly
"('gaia', 'utterly', 'charming')",1,gaia utterly charming
"('utterly', 'charming', 'intelligent')",1,utterly charming intelligent
"('charming', 'intelligent', 'knows')",1,charming intelligent knows
"('intelligent', 'knows', 'make')",1,intelligent knows make
"('knows', 'make', 'feel')",1,knows make feel
"('make', 'feel', 'extremely')",1,make feel extremely
"('feel', 'extremely', 'relaxed')",1,feel extremely relaxed
"('extremely', 'relaxed', 'home')",1,extremely relaxed home
"('relaxed', 'home', 'home')",1,relaxed home home
"('home', 'home', 'rooms')",1,home home rooms
"('home', 'rooms', 'unbelievably')",1,home rooms unbelievably
"('rooms', 'unbelievably', 'comfortable')",1,rooms unbelievably comfortable
"('mount', 'vesuvius', 'breakfast')",1,mount vesuvius breakfast
"('breakfast', 'delicious', 'elegant')",1,breakfast delicious elegant
"('gorgeous', 'tasty', 'food')",1,gorgeous tasty food
"('modern', 'clean', 'dramatic')",1,modern clean dramatic
"('exceptional', 'adult', 'business')",1,exceptional adult business
"('adult', 'business', 'orientated')",1,adult business orientated
"('business', 'orientated', 'main')",1,business orientated main
"('orientated', 'main', 'nevertheless')",1,orientated main nevertheless
"('main', 'nevertheless', 'excellent')",1,main nevertheless excellent
"('nevertheless', 'excellent', 'service')",1,nevertheless excellent service
"('excellent', 'service', 'friendly')",1,excellent service friendly
"('service', 'friendly', 'staff')",1,service friendly staff
"('friendly', 'staff', 'modern')",1,friendly staff modern
"('staff', 'modern', 'clean')",1,staff modern clean
"('clean', 'dramatic', 'brilliantly')",1,clean dramatic brilliantly
"('would', 'use', 'signs')",1,would use signs
"('dramatic', 'brilliantly', 'comfortable')",1,dramatic brilliantly comfortable
"('brilliantly', 'comfortable', 'spacious')",1,brilliantly comfortable spacious
"('comfortable', 'spacious', 'rooms')",1,comfortable spacious rooms
"('spacious', 'rooms', 'watch')",1,spacious rooms watch
"('rooms', 'watch', 'overall')",1,rooms watch overall
"('watch', 'overall', 'location')",1,watch overall location
"('overall', 'location', 'little')",1,overall location little
"('location', 'little', 'outside')",1,location little outside
"('little', 'outside', 'main')",1,little outside main
"('outside', 'main', 'tourist')",1,outside main tourist
"('welcoming', 'exceptional', 'adult')",1,welcoming exceptional adult
"('truly', 'welcoming', 'exceptional')",1,truly welcoming exceptional
"('trip', 'truly', 'welcoming')",1,trip truly welcoming
"('amalfi', 'trip', 'truly')",1,amalfi trip truly
"('signs', 'elevator', 'room')",1,signs elevator room
"('elevator', 'room', 'lights')",1,elevator room lights
"('room', 'lights', 'shower')",1,room lights shower
"('lights', 'shower', 'food')",1,lights shower food
"('shower', 'food', 'good')",1,shower food good
"('food', 'good', 'buffet')",1,food good buffet
"('good', 'buffet', 'cold')",1,good buffet cold
"('buffet', 'cold', 'enjoy')",1,buffet cold enjoy
"('cold', 'enjoy', 'art')",1,cold enjoy art
"('enjoy', 'art', 'nation')",1,enjoy art nation
"('art', 'nation', 'recently')",1,art nation recently
"('nation', 'recently', 'spent')",1,nation recently spent
"('recently', 'spent', 'nights')",1,recently spent nights
"('spent', 'nights', 'bedroom')",1,spent nights bedroom
"('nights', 'bedroom', 'suite')",1,nights bedroom suite
"('bedroom', 'suite', 'using')",1,bedroom suite using
"('suite', 'using', 'base')",1,suite using base
"('using', 'base', 'vesuvius')",1,using base vesuvius
"('base', 'vesuvius', 'pompeii')",1,base vesuvius pompeii
"('vesuvius', 'pompeii', 'amalfi')",1,vesuvius pompeii amalfi
"('pompeii', 'amalfi', 'trip')",1,pompeii amalfi trip
"('main', 'tourist', 'strip')",1,main tourist strip
"('tourist', 'strip', 'away')",1,tourist strip away
"('strip', 'away', 'bit')",1,strip away bit
"('floor', 'restaurant', 'great')",1,floor restaurant great
"('great', 'views', 'delicious')",1,great views delicious
"('views', 'delicious', 'room')",1,views delicious room
"('delicious', 'room', 'service')",1,delicious room service
"('room', 'service', 'really')",1,room service really
"('service', 'really', 'beat')",1,service really beat
"('really', 'beat', 'stayed')",1,really beat stayed
"('beat', 'stayed', 'two')",1,beat stayed two
"('two', 'nights', 'hotel')",1,two nights hotel
"('nights', 'hotel', 'beautiful')",1,nights hotel beautiful
"('hotel', 'beautiful', 'location')",1,hotel beautiful location
"('beautiful', 'location', 'near')",1,beautiful location near
"('location', 'near', 'marina')",1,location near marina
"('near', 'marina', 'top')",1,near marina top
"('marina', 'top', 'floor')",1,marina top floor
"('floor', 'restaurant', 'excellent')",1,floor restaurant excellent
