trigram,frequency,trigrams
"('yet', 'full', 'of')",1,yet full of
"('stylish', 'yet', 'full')",1,stylish yet full
"('modern', 'stylish', 'yet')",1,modern stylish yet
"('is', 'modern', 'stylish')",1,is modern stylish
"('architecture', 'is', 'modern')",1,architecture is modern
"('city', 'the', 'architecture')",1,city the architecture
"('chaotic', 'city', 'the')",1,chaotic city the
"('seems', 'also', 'common')",1,seems also common
"('common', 'with', 'the')",1,common with the
"('hectic', 'and', 'chaotic')",1,hectic and chaotic
"('with', 'the', 'locals')",1,with the locals
"('their', 'personal', 'guest')",1,their personal guest
"('like', 'their', 'personal')",1,like their personal
"('feel', 'like', 'their')",1,feel like their
"('also', 'feel', 'like')",1,also feel like
"('you', 'also', 'feel')",1,you also feel
"('but', 'you', 'also')",1,but you also
"('fast', 'but', 'you')",1,fast but you
"('and', 'fast', 'but')",1,and fast but
"('competent', 'and', 'fast')",1,competent and fast
"('are', 'competent', 'and')",1,are competent and
"('they', 'are', 'competent')",1,they are competent
"('hotel', 'they', 'are')",1,hotel they are
"('the', 'hotel', 'they')",1,the hotel they
"('especially', 'the', 'staff')",1,especially the staff
"('and', 'especially', 'the')",1,and especially the
"('locals', 'and', 'especially')",1,locals and especially
"('the', 'locals', 'and')",1,the locals and
"('and', 'chaotic', 'city')",1,and chaotic city
"('sometimes', 'hectic', 'and')",1,sometimes hectic and
"('guest', 'the', 'view')",1,guest the view
"('center', 'of', 'an')",1,center of an
"('also', 'the', 'center')",1,also the center
"('is', 'also', 'the')",1,is also the
"('tourism', 'as', 'it')",1,tourism as it
"('for', 'tourism', 'as')",1,for tourism as
"('potential', 'for', 'tourism')",1,potential for tourism
"('great', 'potential', 'for')",1,great potential for
"('with', 'great', 'potential')",1,with great potential
"('city', 'with', 'great')",1,city with great
"('bustling', 'city', 'with')",1,bustling city with
"('a', 'bustling', 'city')",1,a bustling city
"('is', 'a', 'bustling')",1,is a bustling
"('napoli', 'is', 'a')",1,napoli is a
"('around', 'napoli', 'is')",1,around napoli is
"('all', 'around', 'napoli')",1,all around napoli
"('you', 'all', 'around')",1,you all around
"('off', 'you', 'all')",1,off you all
"('money', 'off', 'you')",1,money off you
"('the', 'center', 'of')",1,the center of
"('of', 'an', 'attractive')",1,of an attractive
"('the', 'sometimes', 'hectic')",1,the sometimes hectic
"('an', 'attractive', 'region')",1,an attractive region
"('in', 'the', 'sometimes')",1,in the sometimes
"('day', 'in', 'the')",1,day in the
"('after', 'a', 'day')",1,after a day
"('retreat', 'after', 'a')",1,retreat after a
"('and', 'retreat', 'after')",1,and retreat after
"('point', 'and', 'retreat')",1,point and retreat
"('starting', 'point', 'and')",1,starting point and
"('hotel', 'romeo', 'is')",1,hotel romeo is
"('nearby', 'hotel', 'romeo')",1,nearby hotel romeo
"('all', 'nearby', 'hotel')",1,all nearby hotel
"('coast', 'all', 'nearby')",1,coast all nearby
"('amalfi', 'coast', 'all')",1,amalfi coast all
"('pompei', 'and', 'the')",1,pompei and the
"('capri', 'pompei', 'and')",1,capri pompei and
"('with', 'capri', 'pompei')",1,with capri pompei
"('region', 'with', 'capri')",1,region with capri
"('attractive', 'region', 'with')",1,attractive region with
"('personal', 'guest', 'the')",1,personal guest the
"('view', 'on', 'harbor')",1,view on harbor
"('off', 'some', 'money')",1,off some money
"('with', 'modern', 'bathroom')",1,with modern bathroom
"('in', 'size', 'with')",1,in size with
"('adequate', 'in', 'size')",1,adequate in size
"('was', 'adequate', 'in')",1,was adequate in
"('naples', 'was', 'adequate')",1,naples was adequate
"('of', 'naples', 'was')",1,of naples was
"('toward', 'the', 'bay')",1,toward the bay
"('facing', 'toward', 'the')",1,facing toward the
"('suite', 'facing', 'toward')",1,suite facing toward
"('jr', 'suite', 'facing')",1,jr suite facing
"('our', 'jr', 'suite')",1,our jr suite
"('hotel', 'our', 'jr')",1,hotel our jr
"('looking', 'hotel', 'our')",1,looking hotel our
"('stylish', 'looking', 'hotel')",1,stylish looking hotel
"('and', 'stylish', 'looking')",1,and stylish looking
"('sleek', 'and', 'stylish')",1,sleek and stylish
"('very', 'sleek', 'and')",1,very sleek and
"('a', 'very', 'sleek')",1,a very sleek
"('size', 'with', 'modern')",1,size with modern
"('modern', 'bathroom', 'the')",1,modern bathroom the
"('thoroughfare', 'in', 'naples')",1,thoroughfare in naples
"('bathroom', 'the', 'view')",1,bathroom the view
"('go', 'there', 'was')",1,go there was
"('and', 'go', 'there')",1,and go there
"('come', 'and', 'go')",1,come and go
"('sizes', 'come', 'and')",1,sizes come and
"('all', 'sizes', 'come')",1,all sizes come
"('of', 'all', 'sizes')",1,of all sizes
"('ships', 'of', 'all')",1,ships of all
"('cruise', 'ships', 'of')",1,cruise ships of
"('which', 'ferries', 'and')",1,which ferries and
"('from', 'which', 'ferries')",1,from which ferries
"('terminals', 'from', 'which')",1,terminals from which
"('assorted', 'terminals', 'from')",1,assorted terminals from
"('of', 'assorted', 'terminals')",1,of assorted terminals
"('was', 'of', 'assorted')",1,was of assorted
"('however', 'was', 'of')",1,however was of
"('view', 'however', 'was')",1,view however was
"('the', 'view', 'however')",1,the view however
"('naples', 'this', 'is')",1,naples this is
"('busy', 'thoroughfare', 'in')",1,busy thoroughfare in
"('on', 'harbor', 'shows')",1,on harbor shows
"('is', 'definitely', 'not')",1,is definitely not
"('day', 'which', 'is')",1,day which is
"('one', 'day', 'which')",1,one day which
"('for', 'one', 'day')",1,for one day
"('stopping', 'for', 'one')",1,stopping for one
"('ships', 'stopping', 'for')",1,ships stopping for
"('cruise', 'ships', 'stopping')",1,cruise ships stopping
"('and', 'giant', 'cruise')",1,and giant cruise
"('warehouses', 'and', 'giant')",1,warehouses and giant
"('derelict', 'warehouses', 'and')",1,derelict warehouses and
"('some', 'derelict', 'warehouses')",1,some derelict warehouses
"('with', 'some', 'derelict')",1,with some derelict
"('industry', 'with', 'some')",1,industry with some
"('of', 'industry', 'with')",1,of industry with
"('mix', 'of', 'industry')",1,mix of industry
"('a', 'mix', 'of')",1,a mix of
"('shows', 'a', 'mix')",1,shows a mix
"('harbor', 'shows', 'a')",1,harbor shows a
"('which', 'is', 'definitely')",1,which is definitely
"('definitely', 'not', 'enough')",1,definitely not enough
"('fairly', 'busy', 'thoroughfare')",1,fairly busy thoroughfare
"('not', 'enough', 'for')",1,not enough for
"('a', 'fairly', 'busy')",1,a fairly busy
"('on', 'a', 'fairly')",1,on a fairly
"('situated', 'on', 'a')",1,situated on a
"('mount', 'situated', 'on')",1,mount situated on
"('with', 'mount', 'situated')",1,with mount situated
"('naples', 'with', 'mount')",1,naples with mount
"('see', 'parts', 'of')",1,see parts of
"('you', 'see', 'parts')",1,you see parts
"('harbor', 'you', 'see')",1,harbor you see
"('the', 'harbor', 'you')",1,the harbor you
"('behind', 'the', 'harbor')",1,behind the harbor
"('surroundings', 'behind', 'the')",1,surroundings behind the
"('is', 'surroundings', 'behind')",1,is surroundings behind
"('and', 'is', 'surroundings')",1,and is surroundings
"('napoli', 'and', 'is')",1,napoli and is
"('for', 'napoli', 'and')",1,for napoli and
"('enough', 'for', 'napoli')",1,enough for napoli
"('some', 'money', 'off')",1,some money off
"('rip', 'off', 'some')",1,rip off some
"('knowing', 'that', 'guests')",1,knowing that guests
"('bar', 'areas', 'are')",1,bar areas are
"('lobby', 'and', 'bar')",1,lobby and bar
"('maintained', 'the', 'lobby')",1,maintained the lobby
"('and', 'well', 'maintained')",1,and well maintained
"('stylish', 'very', 'clean')",1,stylish very clean
"('was', 'stylish', 'very')",1,was stylish very
"('area', 'was', 'stylish')",1,area was stylish
"('lobby', 'area', 'was')",1,lobby area was
"('time', 'the', 'lobby')",1,time the lobby
"('and', 'had', 'an')",1,and had an
"('oct', 'and', 'had')",1,oct and had
"('early', 'oct', 'and')",1,early oct and
"('sept', 'early', 'oct')",1,sept early oct
"('of', 'sept', 'early')",1,of sept early
"('end', 'of', 'sept')",1,end of sept
"('days', 'at', 'the')",1,days at the
"('4', 'days', 'at')",1,4 days at
"('there', 'for', '4')",1,there for 4
"('and', 'bar', 'areas')",1,and bar areas
"('areas', 'are', 'very')",1,areas are very
"('just', 'stayed', 'there')",1,just stayed there
"('are', 'very', 'well')",1,are very well
"('it', 'is', 'one')",1,it is one
"('say', 'that', 'it')",1,say that it
"('to', 'say', 'that')",1,to say that
"('would', 'have', 'to')",1,would have to
"('decoration', 'i', 'would')",1,decoration i would
"('of', 'decoration', 'i')",1,of decoration i
"('terms', 'of', 'decoration')",1,terms of decoration
"('in', 'terms', 'of')",1,in terms of
"('throughout', 'in', 'terms')",1,throughout in terms
"('seating', 'throughout', 'in')",1,seating throughout in
"('comfortable', 'seating', 'throughout')",1,comfortable seating throughout
"('have', 'comfortable', 'seating')",1,have comfortable seating
"('actually', 'have', 'comfortable')",1,actually have comfortable
"('and', 'actually', 'have')",1,and actually have
"('decorated', 'and', 'actually')",1,decorated and actually
"('well', 'decorated', 'and')",1,well decorated and
"('very', 'well', 'decorated')",1,very well decorated
"('stayed', 'there', 'for')",1,stayed there for
"('we', 'just', 'stayed')",1,we just stayed
"('the', 'more', 'interesting')",1,the more interesting
"('to', 'i', 'has')",1,to i has
"('looking', 'forward', 'to')",1,looking forward to
"('were', 'looking', 'forward')",1,were looking forward
"('kids', 'were', 'looking')",1,kids were looking
"('our', 'kids', 'were')",1,our kids were
"('thing', 'our', 'kids')",1,thing our kids
"('only', 'thing', 'our')",1,only thing our
"('pool', 'was', 'the')",1,pool was the
"('pool', 'the', 'pool')",1,pool the pool
"('book', 'the', 'pool')",1,book the pool
"('to', 'book', 'the')",1,to book the
"('priority', 'we', 'tried')",1,priority we tried
"('provided', 'priority', 'we')",1,provided priority we
"('not', 'provided', 'priority')",1,not provided priority
"('obviously', 'not', 'provided')",1,obviously not provided
"('were', 'obviously', 'not')",1,were obviously not
"('guests', 'were', 'obviously')",1,guests were obviously
"('that', 'guests', 'were')",1,that guests were
"('forward', 'to', 'i')",1,forward to i
"('i', 'has', 'shown')",1,i has shown
"('hotel', 'we', 'just')",1,hotel we just
"('has', 'shown', 'them')",1,has shown them
"('same', 'hotel', 'we')",1,same hotel we
"('the', 'same', 'hotel')",1,the same hotel
"('at', 'the', 'same')",1,at the same
"('we', 'stay', 'at')",1,we stay at
"('did', 'we', 'stay')",1,did we stay
"('disagree', 'did', 'we')",1,disagree did we
"('totally', 'disagree', 'did')",1,totally disagree did
"('and', 'totally', 'disagree')",1,and totally disagree
"('review', 'and', 'totally')",1,review and totally
"('s', 'review', 'and')",1,s review and
"('xmaxma', 's', 'review')",1,xmaxma s review
"('read', 'xmaxma', 's')",1,read xmaxma s
"('just', 'read', 'xmaxma')",1,just read xmaxma
"('i', 'just', 'read')",1,i just read
"('pictures', 'i', 'just')",1,pictures i just
"('them', 'pictures', 'i')",1,them pictures i
"('shown', 'them', 'pictures')",1,shown them pictures
"('of', 'the', 'more')",1,of the more
"('more', 'interesting', 'hotel')",1,more interesting hotel
"('to', 'rip', 'off')",1,to rip off
"('rooms', 'could', 'be')",1,rooms could be
"('lobby', 'and', 'rooms')",1,lobby and rooms
"('hotel', 'the', 'lobby')",1,hotel the lobby
"('all', 'around', 'the')",1,all around the
"('on', 'all', 'around')",1,on all around
"('going', 'on', 'all')",1,going on all
"('is', 'going', 'on')",1,is going on
"('construction', 'is', 'going')",1,construction is going
"('and', 'construction', 'is')",1,and construction is
"('friendly', 'and', 'construction')",1,friendly and construction
"('excellent', 'very', 'friendly')",1,excellent very friendly
"('were', 'excellent', 'very')",1,were excellent very
"('lastly', 'the', 'staff')",1,lastly the staff
"('easy', 'lastly', 'the')",1,easy lastly the
"('very', 'easy', 'lastly')",1,very easy lastly
"('procida', 'very', 'easy')",1,procida very easy
"('or', 'procida', 'very')",1,or procida very
"('ischia', 'or', 'procida')",1,ischia or procida
"('and', 'rooms', 'could')",1,and rooms could
"('could', 'be', 'cleaner')",1,could be cleaner
"('location', 'makes', 'taking')",1,location makes taking
"('be', 'cleaner', 'service')",1,be cleaner service
"('trying', 'to', 'rip')",1,trying to rip
"('is', 'trying', 'to')",1,is trying to
"('everyone', 'is', 'trying')",1,everyone is trying
"('ipitaly', 'everyone', 'is')",1,ipitaly everyone is
"('south', 'ipitaly', 'everyone')",1,south ipitaly everyone
"('in', 'south', 'ipitaly')",1,in south ipitaly
"('careful', 'in', 'south')",1,careful in south
"('be', 'careful', 'in')",1,be careful in
"('overpriced', 'be', 'careful')",1,overpriced be careful
"('way', 'overpriced', 'be')",1,way overpriced be
"('is', 'way', 'overpriced')",1,is way overpriced
"('hotel', 'is', 'way')",1,hotel is way
"('think', 'the', 'hotel')",1,think the hotel
"('slow', 'i', 'think')",1,slow i think
"('is', 'slow', 'i')",1,is slow i
"('service', 'is', 'slow')",1,service is slow
"('cleaner', 'service', 'is')",1,cleaner service is
"('makes', 'taking', 'a')",1,makes taking a
"('the', 'location', 'makes')",1,the location makes
"('interesting', 'hotel', 'lobby')",1,interesting hotel lobby
"('maintained', 'the', 'elevators')",1,maintained the elevators
"('and', 'also', 'well')",1,and also well
"('large', 'and', 'also')",1,large and also
"('quite', 'large', 'and')",1,quite large and
"('is', 'quite', 'large')",1,is quite large
"('garden', 'is', 'quite')",1,garden is quite
"('cactus', 'garden', 'is')",1,cactus garden is
"('outside', 'cactus', 'garden')",1,outside cactus garden
"('the', 'outside', 'cactus')",1,the outside cactus
"('years', 'the', 'outside')",1,years the outside
"('many', 'years', 'the')",1,many years the
"('in', 'many', 'years')",1,in many years
"('seen', 'in', 'many')",1,seen in many
"('have', 'seen', 'in')",1,have seen in
"('i', 'have', 'seen')",1,i have seen
"('areas', 'i', 'have')",1,areas i have
"('lobby', 'areas', 'i')",1,lobby areas i
"('hotel', 'lobby', 'areas')",1,hotel lobby areas
"('also', 'well', 'maintained')",1,also well maintained
"('the', 'elevators', 'run')",1,the elevators run
"('spectacular', 'and', 'the')",1,spectacular and the
"('elevators', 'run', 'smoothly')",1,elevators run smoothly
"('are', 'spectacular', 'and')",1,are spectacular and
"('terrace', 'are', 'spectacular')",1,terrace are spectacular
"('and', 'terrace', 'are')",1,and terrace are
"('restaurant', 'and', 'terrace')",1,restaurant and terrace
"('upper', 'restaurant', 'and')",1,upper restaurant and
"('the', 'upper', 'restaurant')",1,the upper restaurant
"('from', 'the', 'upper')",1,from the upper
"('the', 'views', 'from')",1,the views from
"('time', 'the', 'views')",1,time the views
"('wait', 'time', 'the')",1,wait time the
"('zero', 'wait', 'time')",1,zero wait time
"('to', 'zero', 'wait')",1,to zero wait
"('close', 'to', 'zero')",1,close to zero
"('had', 'close', 'to')",1,had close to
"('we', 'had', 'close')",1,we had close
"('smoothly', 'and', 'we')",1,smoothly and we
"('run', 'smoothly', 'and')",1,run smoothly and
"('impeccably', 'maintained', 'it')",1,impeccably maintained it
"('it', 'is', 'located')",1,it is located
"('room', 'was', 'quiet')",1,room was quiet
"('and', 'the', 'best')",1,and the best
"('the', 'underground', 'and')",1,the underground and
"('in', 'the', 'underground')",1,in the underground
"('s', 'in', 'the')",1,s in the
"('town', 'it', 's')",1,town it s
"('in', 'town', 'it')",1,in town it
"('spa', 'in', 'town')",1,spa in town
"('best', 'spa', 'in')",1,best spa in
"('the', 'best', 'spa')",1,the best spa
"('comfort', 'room', 'and')",1,comfort room and
"('there', 'but', 'truly')",1,there but truly
"('pool', 'comfort', 'room')",1,pool comfort room
"('scenic', 'pool', 'comfort')",1,scenic pool comfort
"('beautiful', 'scenic', 'pool')",1,beautiful scenic pool
"('restaurants', 'beautiful', 'scenic')",1,restaurants beautiful scenic
"('good', 'restaurants', 'beautiful')",1,good restaurants beautiful
